captured_at,sl_round_props_refreshed_at,projections_updated_at,event_name,course_used,display_round,round_num,dg_id,player_name,market,sl_line,over_odds,under_odds,p_over_implied,p_under_implied,odds_method,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,27774,"Gotterup, Chris",Birdies,4.5,-156,-105,0.609375,0.5121951219512195,sleeper_multiplier,66.78,4.46,10.75,2.42,14.76,8.45,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,27774,"Gotterup, Chris",Bogeys,2.5,-102,-164,0.504950495049505,0.6212121212121212,sleeper_multiplier,66.78,4.46,10.75,2.42,14.76,8.45,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,27774,"Gotterup, Chris",Total Score,67.5,-115,-143,0.5348837209302325,0.588477366255144,sleeper_multiplier,66.78,4.46,10.75,2.42,14.76,8.45,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,15466,"Cantlay, Patrick",Birdies,4.5,-143,-115,0.588477366255144,0.5348837209302325,sleeper_multiplier,67.57,4.86,10.4,2.42,14.49,8.67,28.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,15466,"Cantlay, Patrick",Bogeys,2.5,125,-217,0.4444444444444444,0.6845425867507886,sleeper_multiplier,67.57,4.86,10.4,2.42,14.49,8.67,28.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,15466,"Cantlay, Patrick",Total Score,67.5,-119,-139,0.54337899543379,0.5815899581589958,sleeper_multiplier,67.57,4.86,10.4,2.42,14.49,8.67,28.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14577,"English, Harris",Birdies,4.5,-114,-145,0.5327102803738317,0.5918367346938775,sleeper_multiplier,68.21,4.3,10.71,2.61,13.6,8.8,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14577,"English, Harris",Bogeys,2.5,107,-179,0.4830917874396135,0.6415770609318996,sleeper_multiplier,68.21,4.3,10.71,2.61,13.6,8.8,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14577,"English, Harris",Total Score,68.5,107,-179,0.4830917874396135,0.6415770609318996,sleeper_multiplier,68.21,4.3,10.71,2.61,13.6,8.8,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,32319,"Koivun, Jackson",Birdies,4.5,-149,-111,0.5983935742971888,0.5260663507109005,sleeper_multiplier,69.48,4.09,10.78,2.7,13.73,8.4,28.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,32319,"Koivun, Jackson",Total Score,67.5,-122,-135,0.5495495495495496,0.574468085106383,sleeper_multiplier,69.48,4.09,10.78,2.7,13.73,8.4,28.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,24968,"Griffin, Ben",Birdies,4.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,67.48,4.15,11.02,2.51,14.39,9.23,27.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,24968,"Griffin, Ben",Bogeys,2.5,122,-213,0.45045045045045046,0.6805111821086262,sleeper_multiplier,67.48,4.15,11.02,2.51,14.39,9.23,27.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,24968,"Griffin, Ben",Total Score,67.5,-145,-112,0.5918367346938775,0.5283018867924528,sleeper_multiplier,67.48,4.15,11.02,2.51,14.39,9.23,27.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,16394,"Jaeger, Stephan",Birdies,4.5,120,-208,0.45454545454545453,0.6753246753246753,sleeper_multiplier,68.7,4.91,10.17,2.55,13.54,7.67,28.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,16394,"Jaeger, Stephan",Total Score,68.5,-149,-110,0.5983935742971888,0.5238095238095238,sleeper_multiplier,68.7,4.91,10.17,2.55,13.54,7.67,28.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14636,"Spieth, Jordan",Birdies,4.5,-106,-156,0.5145631067961165,0.609375,sleeper_multiplier,69.27,4.03,10.89,2.66,13.89,8.37,28.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14636,"Spieth, Jordan",Total Score,68.5,-112,-145,0.5283018867924528,0.5918367346938775,sleeper_multiplier,69.27,4.03,10.89,2.66,13.89,8.37,28.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,18586,"Smith, Jordan",Birdies,4.5,-105,-156,0.5121951219512195,0.609375,sleeper_multiplier,68.48,3.86,11.17,2.57,14.31,9.03,29.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,19396,"Knapp, Jake",Birdies,4.5,-161,-103,0.6168582375478927,0.5073891625615764,sleeper_multiplier,68.56,4.79,9.97,2.66,14.54,8.32,28.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,19396,"Knapp, Jake",Bogeys,2.5,-112,-147,0.5283018867924528,0.5951417004048583,sleeper_multiplier,68.56,4.79,9.97,2.66,14.54,8.32,28.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,19396,"Knapp, Jake",Total Score,67.5,-118,-141,0.5412844036697247,0.5850622406639004,sleeper_multiplier,68.56,4.79,9.97,2.66,14.54,8.32,28.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,13126,"Taylor, Nick",Birdies,3.5,-200,117,0.6666666666666666,0.4608294930875576,sleeper_multiplier,68.56,4.11,10.92,2.64,13.84,8.58,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,16395,"Kohles, Ben",Birdies,4.5,-109,-152,0.5215311004784688,0.6031746031746031,sleeper_multiplier,68.66,4.13,11.24,2.37,14.14,9.26,29.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,16395,"Kohles, Ben",Total Score,68.5,-109,-152,0.5215311004784688,0.6031746031746031,sleeper_multiplier,68.66,4.13,11.24,2.37,14.14,9.26,29.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,23504,"Hoey, Rico",Birdies,4.5,119,-208,0.45662100456621,0.6753246753246753,sleeper_multiplier,69.05,4.1,10.76,2.66,13.9,8.65,29.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,23504,"Hoey, Rico",Total Score,68.5,-152,-109,0.6031746031746031,0.5215311004784688,sleeper_multiplier,69.05,4.1,10.76,2.66,13.9,8.65,29.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,12965,"Fowler, Rickie",Birdies,4.5,-108,-154,0.5192307692307693,0.6062992125984252,sleeper_multiplier,67.65,4.77,10.37,2.45,14.92,8.88,28.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,12965,"Fowler, Rickie",Bogeys,2.5,-111,-149,0.5260663507109005,0.5983935742971888,sleeper_multiplier,67.65,4.77,10.37,2.45,14.92,8.88,28.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,12965,"Fowler, Rickie",Total Score,67.5,-164,-102,0.6212121212121212,0.504950495049505,sleeper_multiplier,67.65,4.77,10.37,2.45,14.92,8.88,28.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,28309,"Coody, Pierceson",Birdies,4.5,104,-172,0.49019607843137253,0.6323529411764706,sleeper_multiplier,68.65,4.45,10.26,2.85,13.1,8.29,28.3
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,19895,"Schauffele, Xander",Birdies,4.5,-152,-109,0.6031746031746031,0.5215311004784688,sleeper_multiplier,67.44,4.12,11.18,2.39,13.86,10.15,28.3
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,19895,"Schauffele, Xander",Bogeys,2.5,109,-182,0.4784688995215311,0.6453900709219859,sleeper_multiplier,67.44,4.12,11.18,2.39,13.86,10.15,28.3
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,19895,"Schauffele, Xander",Total Score,67.5,-116,-141,0.5370370370370371,0.5850622406639004,sleeper_multiplier,67.44,4.12,11.18,2.39,13.86,10.15,28.3
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,17536,"Spaun, J.J.",Birdies,4.5,-141,-118,0.5850622406639004,0.5412844036697247,sleeper_multiplier,67.93,4.6,10.53,2.57,14.77,8.89,28.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,17536,"Spaun, J.J.",Bogeys,2.5,110,-189,0.47619047619047616,0.6539792387543253,sleeper_multiplier,67.93,4.6,10.53,2.57,14.77,8.89,28.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,17536,"Spaun, J.J.",Total Score,67.5,-135,-122,0.574468085106383,0.5495495495495496,sleeper_multiplier,67.93,4.6,10.53,2.57,14.77,8.89,28.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,22465,"Penge, Marco",Birdies,4.5,-139,-118,0.5815899581589958,0.5412844036697247,sleeper_multiplier,68.48,3.89,10.99,2.7,13.36,8.22,28.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,21756,"Cole, Eric",Birdies,4.5,107,-179,0.4830917874396135,0.6415770609318996,sleeper_multiplier,68.88,4.72,10.35,2.54,13.5,8.06,27.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,25569,"Stevens, Sam",Birdies,4.5,120,-208,0.45454545454545453,0.6753246753246753,sleeper_multiplier,68.84,4.38,10.47,2.77,14.51,8.46,29
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,26649,"Thorbjornsen, Michael",Birdies,4.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,67.73,4.29,10.92,2.39,14.38,8.73,28.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,26649,"Thorbjornsen, Michael",Total Score,67.5,-175,105,0.6363636363636364,0.4878048780487805,sleeper_multiplier,67.73,4.29,10.92,2.39,14.38,8.73,28.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,29767,"Gerard, Ryan",Birdies,4.5,-110,-149,0.5238095238095238,0.5983935742971888,sleeper_multiplier,67.4,4.51,10.45,2.66,14.69,8.92,27.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,29767,"Gerard, Ryan",Bogeys,2.5,-114,-145,0.5327102803738317,0.5918367346938775,sleeper_multiplier,67.4,4.51,10.45,2.66,14.69,8.92,27.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,29767,"Gerard, Ryan",Total Score,67.5,-167,100,0.6254681647940075,0.5,sleeper_multiplier,67.4,4.51,10.45,2.66,14.69,8.92,27.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,29433,"Bridgeman, Jacob",Birdies,4.5,-116,-141,0.5370370370370371,0.5850622406639004,sleeper_multiplier,67.93,4.5,10.54,2.6,13.96,8.64,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,29433,"Bridgeman, Jacob",Bogeys,2.5,-102,-164,0.504950495049505,0.6212121212121212,sleeper_multiplier,67.93,4.5,10.54,2.6,13.96,8.64,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,29433,"Bridgeman, Jacob",Total Score,68.5,101,-169,0.4975124378109453,0.6282527881040892,sleeper_multiplier,67.93,4.5,10.54,2.6,13.96,8.64,27.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,17576,"Conners, Corey",Birdies,4.5,-105,-156,0.5121951219512195,0.609375,sleeper_multiplier,68.34,3.85,11.02,2.7,13.95,8.87,28.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,29279,"Suber, Jackson",Birdies,4.5,-119,-139,0.54337899543379,0.5815899581589958,sleeper_multiplier,68.81,4.84,10.18,2.55,14.26,8.36,28.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,12808,"Grillo, Emiliano",Birdies,4.5,115,-196,0.46511627906976744,0.6621621621621622,sleeper_multiplier,69.04,4.24,10.6,2.79,14.24,9,28.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,18103,"Bezuidenhout, Christiaan",Birdies,4.5,105,-175,0.4878048780487805,0.6363636363636364,sleeper_multiplier,68.9,4.11,11.16,2.45,13.92,8.53,27.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,18103,"Bezuidenhout, Christiaan",Total Score,68.5,-122,-135,0.5495495495495496,0.574468085106383,sleeper_multiplier,68.9,4.11,11.16,2.45,13.92,8.53,27.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,26651,"Young, Cameron",Birdies,5.5,114,-196,0.4672897196261682,0.6621621621621622,sleeper_multiplier,66.59,4.78,10.62,2.32,14.31,8.04,28.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,26651,"Young, Cameron",Bogeys,1.5,-222,126,0.6894409937888198,0.4424778761061947,sleeper_multiplier,66.59,4.78,10.62,2.32,14.31,8.04,28.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,26651,"Young, Cameron",Total Score,67.5,106,-179,0.4854368932038835,0.6415770609318996,sleeper_multiplier,66.59,4.78,10.62,2.32,14.31,8.04,28.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,13872,"Bradley, Keegan",Birdies,4.5,-110,-149,0.5238095238095238,0.5983935742971888,sleeper_multiplier,68.06,4.56,10.4,2.63,14.93,8.44,28.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,13872,"Bradley, Keegan",Bogeys,2.5,-125,-132,0.5555555555555556,0.5689655172413793,sleeper_multiplier,68.06,4.56,10.4,2.63,14.93,8.44,28.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,13872,"Bradley, Keegan",Total Score,68.5,105,-175,0.4878048780487805,0.6363636363636364,sleeper_multiplier,68.06,4.56,10.4,2.63,14.93,8.44,28.6
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,24550,"Ghim, Doug",Birdies,4.5,116,-200,0.46296296296296297,0.6666666666666666,sleeper_multiplier,68.31,4.3,10.94,2.37,14.85,8.88,28.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,24550,"Ghim, Doug",Bogeys,2.5,-120,-137,0.5454545454545454,0.5780590717299579,sleeper_multiplier,68.31,4.3,10.94,2.37,14.85,8.88,28.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,17780,"Pendrith, Taylor",Birdies,3.5,-204,119,0.6710526315789473,0.45662100456621,sleeper_multiplier,68.98,4.51,10.26,2.79,13.48,8.19,29.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,17780,"Pendrith, Taylor",Total Score,68.5,-139,-119,0.5815899581589958,0.54337899543379,sleeper_multiplier,68.98,4.51,10.26,2.79,13.48,8.19,29.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14578,"Henley, Russell",Birdies,4.5,-143,-115,0.588477366255144,0.5348837209302325,sleeper_multiplier,68.36,4.43,10.83,2.45,14.76,9.39,27.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14578,"Henley, Russell",Bogeys,1.5,-217,124,0.6845425867507886,0.44642857142857145,sleeper_multiplier,68.36,4.43,10.83,2.45,14.76,9.39,27.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14578,"Henley, Russell",Total Score,67.5,-133,-123,0.5708154506437768,0.5515695067264574,sleeper_multiplier,68.36,4.43,10.83,2.45,14.76,9.39,27.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14926,"Malnati, Peter",Total Score,69.5,-147,-112,0.5951417004048583,0.5283018867924528,sleeper_multiplier,70.6,4.2,10.64,2.76,12.98,7.32,28.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,13562,"Matsuyama, Hideki",Birdies,4.5,-137,-120,0.5780590717299579,0.5454545454545454,sleeper_multiplier,67.74,4.66,10.18,2.8,14.65,8.57,28.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,13562,"Matsuyama, Hideki",Bogeys,2.5,112,-189,0.4716981132075472,0.6539792387543253,sleeper_multiplier,67.74,4.66,10.18,2.8,14.65,8.57,28.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,13562,"Matsuyama, Hideki",Total Score,67.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,67.74,4.66,10.18,2.8,14.65,8.57,28.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,28635,"McCarty, Matt",Birdies,4.5,114,-196,0.4672897196261682,0.6621621621621622,sleeper_multiplier,69.37,4.35,10.53,2.82,13.17,8.49,28.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,23475,"Novak, Andrew",Birdies,4.5,115,-196,0.46511627906976744,0.6621621621621622,sleeper_multiplier,68.22,3.67,11.36,2.58,13.54,8.56,29.5
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,20706,"Wallace, Matt",Birdies,4.5,102,-169,0.49504950495049505,0.6282527881040892,sleeper_multiplier,68.73,4.08,10.75,2.74,14.31,8.33,28.7
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,17881,"Yu, Kevin",Birdies,4.5,107,-182,0.4830917874396135,0.6453900709219859,sleeper_multiplier,68.88,4.21,10.67,2.71,14.07,8.46,28.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,22760,"Hisatsune, Ryo",Birdies,4.5,-105,-156,0.5121951219512195,0.609375,sleeper_multiplier,67.92,4.05,10.96,2.57,14.65,8.88,28.8
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,17488,"Im, Sungjae",Birdies,4.5,-104,-159,0.5098039215686274,0.6138996138996139,sleeper_multiplier,68.7,4.24,10.59,2.82,12.89,8.75,28.4
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14609,"Kim, Si Woo",Birdies,4.5,-143,-115,0.588477366255144,0.5348837209302325,sleeper_multiplier,67.23,4.78,10.58,2.36,14,9.27,28.3
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14609,"Kim, Si Woo",Bogeys,2.5,126,-222,0.4424778761061947,0.6894409937888198,sleeper_multiplier,67.23,4.78,10.58,2.36,14,9.27,28.3
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,14609,"Kim, Si Woo",Total Score,67.5,-128,-128,0.5614035087719298,0.5614035087719298,sleeper_multiplier,67.23,4.78,10.58,2.36,14,9.27,28.3
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,23604,"Clark, Wyndham",Birdies,4.5,-145,-114,0.5918367346938775,0.5327102803738317,sleeper_multiplier,67.79,5,10.05,2.47,13.82,8.23,27.4
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,23604,"Clark, Wyndham",Bogeys,2.5,-102,-164,0.504950495049505,0.6212121212121212,sleeper_multiplier,67.79,5,10.05,2.47,13.82,8.23,27.4
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,23604,"Clark, Wyndham",Total Score,67.5,-120,-137,0.5454545454545454,0.5780590717299579,sleeper_multiplier,67.79,5,10.05,2.47,13.82,8.23,27.4
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,27364,"Thompson, Davis",Birdies,4.5,-101,-164,0.5024875621890548,0.6212121212121212,sleeper_multiplier,68.24,4.52,10.71,2.44,14.64,8.64,28.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,27364,"Thompson, Davis",Total Score,68.5,-102,-161,0.504950495049505,0.6168582375478927,sleeper_multiplier,68.24,4.52,10.71,2.44,14.64,8.64,28.9
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,32457,"Keefer, Johnny",Birdies,4.5,-101,-164,0.5024875621890548,0.6212121212121212,sleeper_multiplier,69.03,3.95,10.93,2.64,13.54,8.46,29.1
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,29197,"Brennan, Michael",Birdies,4.5,-143,-115,0.588477366255144,0.5348837209302325,sleeper_multiplier,68.59,3.89,11.01,2.66,13.98,8.64,29.2
2026-07-31T02:45:47Z,2026-07-31T02:43:44Z,2026-07-31T02:45:32Z,Rocket Classic,Detroit Golf Club North Course,2,2,29197,"Brennan, Michael",Bogeys,2.5,-145,-114,0.5918367346938775,0.5327102803738317,sleeper_multiplier,68.59,3.89,11.01,2.66,13.98,8.64,29.2
2026-08-04T20:55:54Z,2026-08-04T20:54:58Z,2026-08-04T20:54:58Z,Wyndham Championship,Sedgefield Country Club,1,1,18554,"Rai, Aaron",Birdies,4.5,-112,-147,0.5283018867924528,0.5951417004048583,sleeper_multiplier,67.8,4.17,10.83,2.64,14.3,9.38,28.92
